CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
高雄市,1986,12,120.20,22.80,0,
高雄市,1987,1,120.20,22.80,0,
高雄市,1987,2,120.20,22.80,0.0181031,
高雄市,1987,3,120.20,22.80,0.94892,
高雄市,1987,4,120.20,22.80,0.0628684,
高雄市,1987,5,120.20,22.80,3.38609,
高雄市,1987,6,120.20,22.80,4.40918,
高雄市,1987,7,120.20,22.80,14.5728,
高雄市,1987,8,120.20,22.80,5.12432,
高雄市,1987,9,120.20,22.80,3.64384,
高雄市,1987,10,120.20,22.80,1.48135,
高雄市,1987,11,120.20,22.80,0.0105827,
高雄市,1987,12,120.20,22.80,0.86649,
高雄市,1988,1,120.20,22.80,1.38273,
高雄市,1988,2,120.20,22.80,0.0422911,
高雄市,1988,3,120.20,22.80,0.18045,
高雄市,1988,4,120.20,22.80,2.68226,
高雄市,1988,5,120.20,22.80,3.35488,
高雄市,1988,6,120.20,22.80,4.25964,
高雄市,1988,7,120.20,22.80,4.92055,
高雄市,1988,8,120.20,22.80,19.8574,
高雄市,1988,9,120.20,22.80,9.32844,
高雄市,1988,10,120.20,22.80,0,
高雄市,1988,11,120.20,22.80,0.0176657,
高雄市,1988,12,120.20,22.80,0.114255,
高雄市,1989,1,120.20,22.80,0.0238455,
高雄市,1989,2,120.20,22.80,0,
高雄市,1989,3,120.20,22.80,0.57293,
高雄市,1989,4,120.20,22.80,2.90358,
高雄市,1989,5,120.20,22.80,2.14953,
高雄市,1989,6,120.20,22.80,2.4558,
高雄市,1989,7,120.20,22.80,3.74191,
高雄市,1989,8,120.20,22.80,5.01711,
高雄市,1989,9,120.20,22.80,13.9177,
高雄市,1989,10,120.20,22.80,0.00328539,
高雄市,1989,11,120.20,22.80,0,
高雄市,1989,12,120.20,22.80,0.0895098,
高雄市,1990,1,120.20,22.80,0.0593703,
高雄市,1990,2,120.20,22.80,1.07071,
高雄市,1990,3,120.20,22.80,0.0374778,
高雄市,1990,4,120.20,22.80,6.94364,
高雄市,1990,5,120.20,22.80,2.07563,
高雄市,1990,6,120.20,22.80,11.7938,
高雄市,1990,7,120.20,22.80,2.91055,
高雄市,1990,8,120.20,22.80,13.8031,
高雄市,1990,9,120.20,22.80,10.65,
高雄市,1990,10,120.20,22.80,0,
高雄市,1990,11,120.20,22.80,0,
高雄市,1990,12,120.20,22.80,0,
高雄市,1991,1,120.20,22.80,0.318706,
高雄市,1991,2,120.20,22.80,0.0934677,
高雄市,1991,3,120.20,22.80,0.0312558,
高雄市,1991,4,120.20,22.80,4.40162,
高雄市,1991,5,120.20,22.80,0.266048,
高雄市,1991,6,120.20,22.80,16.9809,
高雄市,1991,7,120.20,22.80,10.4864,
高雄市,1991,8,120.20,22.80,4.64823,
高雄市,1991,9,120.20,22.80,4.38078,
高雄市,1991,10,120.20,22.80,0.224364,
高雄市,1991,11,120.20,22.80,0.254066,
高雄市,1991,12,120.20,22.80,0.807019,
高雄市,1992,1,120.20,22.80,1.16279,
高雄市,1992,2,120.20,22.80,2.50298,
高雄市,1992,3,120.20,22.80,2.78204,
高雄市,1992,4,120.20,22.80,7.99463,
高雄市,1992,5,120.20,22.80,4.22098,
高雄市,1992,6,120.20,22.80,3.64646,
高雄市,1992,7,120.20,22.80,13.6475,
高雄市,1992,8,120.20,22.80,8.20026,
高雄市,1992,9,120.20,22.80,13.1451,
高雄市,1992,10,120.20,22.80,0,
高雄市,1992,11,120.20,22.80,0,
高雄市,1992,12,120.20,22.80,0.0580486,
高雄市,1993,1,120.20,22.80,0.444991,
高雄市,1993,2,120.20,22.80,0,
高雄市,1993,3,120.20,22.80,1.77775,
高雄市,1993,4,120.20,22.80,0.924029,
高雄市,1993,5,120.20,22.80,7.06891,
高雄市,1993,6,120.20,22.80,9.72783,
高雄市,1993,7,120.20,22.80,2.77607,
高雄市,1993,8,120.20,22.80,2.18379,
高雄市,1993,9,120.20,22.80,0.540847,
高雄市,1993,10,120.20,22.80,0,
高雄市,1993,11,120.20,22.80,1.15643,
高雄市,1993,12,120.20,22.80,0.134175,
高雄市,1994,1,120.20,22.80,0.130468,
高雄市,1994,2,120.20,22.80,1.36342,
高雄市,1994,3,120.20,22.80,0.616717,
高雄市,1994,4,120.20,22.80,0.196443,
高雄市,1994,5,120.20,22.80,3.79111,
高雄市,1994,6,120.20,22.80,5.94215,
高雄市,1994,7,120.20,22.80,5.7226,
高雄市,1994,8,120.20,22.80,50.8483,
高雄市,1994,9,120.20,22.80,0.0010748,
高雄市,1994,10,120.20,22.80,0,
高雄市,1994,11,120.20,22.80,0,
高雄市,1994,12,120.20,22.80,0.0310333,
高雄市,1995,1,120.20,22.80,0.150828,
高雄市,1995,2,120.20,22.80,0.167577,
高雄市,1995,3,120.20,22.80,0.221486,
高雄市,1995,4,120.20,22.80,0.322786,
高雄市,1995,5,120.20,22.80,3.29161,
高雄市,1995,6,120.20,22.80,6.92223,
高雄市,1995,7,120.20,22.80,14.2402,
高雄市,1995,8,120.20,22.80,0.71395,
高雄市,1995,9,120.20,22.80,1.37319,
高雄市,1995,10,120.20,22.80,0.0246748,
高雄市,1995,11,120.20,22.80,0,
高雄市,1995,12,120.20,22.80,0,
高雄市,1996,1,120.20,22.80,0.206436,
高雄市,1996,2,120.20,22.80,0.000966461,
高雄市,1996,3,120.20,22.80,0,
高雄市,1996,4,120.20,22.80,3.03541,
高雄市,1996,5,120.20,22.80,4.49736,
高雄市,1996,6,120.20,22.80,3.15389,
高雄市,1996,7,120.20,22.80,7.39085,
高雄市,1996,8,120.20,22.80,5.05739,
高雄市,1996,9,120.20,22.80,0.443165,
高雄市,1996,10,120.20,22.80,0.948199,
高雄市,1996,11,120.20,22.80,0.883091,
高雄市,1996,12,120.20,22.80,0,
高雄市,1997,1,120.20,22.80,0.640096,
高雄市,1997,2,120.20,22.80,2.94956,
高雄市,1997,3,120.20,22.80,1.86754,
高雄市,1997,4,120.20,22.80,0.513595,
高雄市,1997,5,120.20,22.80,2.38607,
高雄市,1997,6,120.20,22.80,22.4318,
高雄市,1997,7,120.20,22.80,5.72921,
高雄市,1997,8,120.20,22.80,15.0534,
高雄市,1997,9,120.20,22.80,4.26,
高雄市,1997,10,120.20,22.80,0,
高雄市,1997,11,120.20,22.80,0,
高雄市,1997,12,120.20,22.80,0.320763,
高雄市,1998,1,120.20,22.80,0.949869,
高雄市,1998,2,120.20,22.80,2.61787,
高雄市,1998,3,120.20,22.80,2.59073,
高雄市,1998,4,120.20,22.80,5.90605,
高雄市,1998,5,120.20,22.80,1.99397,
高雄市,1998,6,120.20,22.80,21.3353,
高雄市,1998,7,120.20,22.80,6.4911,
高雄市,1998,8,120.20,22.80,4.833,
高雄市,1998,9,120.20,22.80,2.01718,
高雄市,1998,10,120.20,22.80,3.48067,
高雄市,1998,11,120.20,22.80,0,
高雄市,1998,12,120.20,22.80,0.347135,
高雄市,1999,1,120.20,22.80,0.044043,
高雄市,1999,2,120.20,22.80,0,
高雄市,1999,3,120.20,22.80,0,
高雄市,1999,4,120.20,22.80,1.9406,
高雄市,1999,5,120.20,22.80,4.01462,
高雄市,1999,6,120.20,22.80,6.58466,
高雄市,1999,7,120.20,22.80,21.4596,
高雄市,1999,8,120.20,22.80,12.2607,
高雄市,1999,9,120.20,22.80,1.36179,
高雄市,1999,10,120.20,22.80,1.79367,
高雄市,1999,11,120.20,22.80,0.092174,
高雄市,1999,12,120.20,22.80,0.589473,
高雄市,2000,1,120.20,22.80,0,
高雄市,2000,2,120.20,22.80,0,
高雄市,2000,3,120.20,22.80,0.199846,
高雄市,2000,4,120.20,22.80,1.79029,
高雄市,2000,5,120.20,22.80,0.558863,
高雄市,2000,6,120.20,22.80,5.04528,
高雄市,2000,7,120.20,22.80,18.9983,
高雄市,2000,8,120.20,22.80,21.3778,
高雄市,2000,9,120.20,22.80,0.767623,
高雄市,2000,10,120.20,22.80,1.01604,
高雄市,2000,11,120.20,22.80,0.000716395,
高雄市,2000,12,120.20,22.80,0,
高雄市,2001,1,120.20,22.80,0.903371,
高雄市,2001,2,120.20,22.80,0,
高雄市,2001,3,120.20,22.80,0.613994,
高雄市,2001,4,120.20,22.80,0.166287,
高雄市,2001,5,120.20,22.80,17.1682,
高雄市,2001,6,120.20,22.80,14.1404,
高雄市,2001,7,120.20,22.80,8.51031,
高雄市,2001,8,120.20,22.80,2.19491,
高雄市,2001,9,120.20,22.80,17.114,
高雄市,2001,10,120.20,22.80,0,
高雄市,2001,11,120.20,22.80,0.0292841,
高雄市,2001,12,120.20,22.80,0.209186,
高雄市,2002,1,120.20,22.80,0.087431,
高雄市,2002,2,120.20,22.80,0,
高雄市,2002,3,120.20,22.80,0.0150649,
高雄市,2002,4,120.20,22.80,0,
高雄市,2002,5,120.20,22.80,6.65072,
高雄市,2002,6,120.20,22.80,2.38437,
高雄市,2002,7,120.20,22.80,7.24083,
高雄市,2002,8,120.20,22.80,6.43889,
高雄市,2002,9,120.20,22.80,0.578606,
高雄市,2002,10,120.20,22.80,0,
高雄市,2002,11,120.20,22.80,0,
高雄市,2002,12,120.20,22.80,0.568137,
高雄市,2003,1,120.20,22.80,0.199807,
高雄市,2003,2,120.20,22.80,0.213326,
高雄市,2003,3,120.20,22.80,0.144373,
高雄市,2003,4,120.20,22.80,0.775622,
高雄市,2003,5,120.20,22.80,1.29084,
高雄市,2003,6,120.20,22.80,12.2263,
高雄市,2003,7,120.20,22.80,0,
高雄市,2003,8,120.20,22.80,4.78378,
高雄市,2003,9,120.20,22.80,1.70005,
高雄市,2003,10,120.20,22.80,0.00722686,
高雄市,2003,11,120.20,22.80,0.328664,
高雄市,2003,12,120.20,22.80,0,
高雄市,2004,1,120.20,22.80,0.0294699,
高雄市,2004,2,120.20,22.80,0.258952,
高雄市,2004,3,120.20,22.80,0.022659,
高雄市,2004,4,120.20,22.80,0.703374,
高雄市,2004,5,120.20,22.80,3.55834,
高雄市,2004,6,120.20,22.80,0.127539,
高雄市,2004,7,120.20,22.80,10.3513,
高雄市,2004,8,120.20,22.80,3.74916,
高雄市,2004,9,120.20,22.80,5.55148,
高雄市,2004,10,120.20,22.80,0,
高雄市,2004,11,120.20,22.80,0,
高雄市,2004,12,120.20,22.80,3.26771,
高雄市,2005,1,120.20,22.80,0,
高雄市,2005,2,120.20,22.80,0.696467,
高雄市,2005,3,120.20,22.80,1.86279,
高雄市,2005,4,120.20,22.80,0.105671,
高雄市,2005,5,120.20,22.80,3.10334,
高雄市,2005,6,120.20,22.80,40.8599,
高雄市,2005,7,120.20,22.80,23.1753,
高雄市,2005,8,120.20,22.80,12.3216,
高雄市,2005,9,120.20,22.80,3.13878,
高雄市,2005,10,120.20,22.80,1.92166,
高雄市,2005,11,120.20,22.80,0.137902,
高雄市,2005,12,120.20,22.80,0.26283,
高雄市,2006,1,120.20,22.80,0,
高雄市,2006,2,120.20,22.80,0,
高雄市,2006,3,120.20,22.80,0.226293,
高雄市,2006,4,120.20,22.80,4.7689,
高雄市,2006,5,120.20,22.80,2.87181,
高雄市,2006,6,120.20,22.80,18.7537,
高雄市,2006,7,120.20,22.80,22.0252,
高雄市,2006,8,120.20,22.80,3.9985,
高雄市,2006,9,120.20,22.80,2.99622,
高雄市,2006,10,120.20,22.80,0.0210555,
高雄市,2006,11,120.20,22.80,0.859233,
高雄市,2006,12,120.20,22.80,0.0048259,
高雄市,2007,1,120.20,22.80,0.148978,
高雄市,2007,2,120.20,22.80,0.191562,
高雄市,2007,3,120.20,22.80,0.151081,
高雄市,2007,4,120.20,22.80,0.520567,
高雄市,2007,5,120.20,22.80,4.13717,
